t,armed,thr_us,roll_sp_dps,pitch_sp_dps,yaw_sp_dps,gx_dps,gy_dps,gz_dps,roll_u,roll_p,roll_i,roll_d,pitch_u,pitch_p,pitch_i,pitch_d,yaw_u,yaw_p,yaw_i,yaw_d,m1_us,m2_us,m3_us,m4_us,rc_raw_roll,rc_raw_pitch,rc_raw_thr,rc_raw_yaw,rc_raw_arm
39.076694,1,1050,-195.896,25.110,-37.445,-18.000,64.125,-9.250,-355.793,-355.793,-0.000,-0.000,-78.030,-78.030,-0.000,0.000,-42.293,-42.293,-0.000,-0.000,1000,1370,1000,1441,21,1152,17,768,0
39.086720,1,1344,-3.615,-5.374,-1.539,-7.188,55.812,-6.938,7.145,7.145,-0.000,0.000,-122.372,-122.372,-0.000,-0.000,8.098,8.098,-0.000,0.000,1237,1207,1466,1468,1005,996,706,1013,191
39.096881,1,1344,-3.615,-5.374,-1.539,0.375,62.500,-4.125,-7.980,-7.980,-0.000,-0.000,-135.747,-135.747,-0.000,-0.000,3.879,3.879,-0.000,-0.000,1205,1213,1468,1492,1005,996,706,1013,191
39.106600,1,1344,-3.615,-5.374,-1.539,5.938,56.750,-0.938,-19.105,-19.105,-0.000,-0.000,-124.247,-124.247,-0.000,0.000,-0.902,-0.902,-0.000,-0.000,1200,1240,1450,1487,1005,996,706,1013,191
39.116557,1,1344,-3.615,-5.374,-1.539,6.000,60.125,2.250,-19.230,-19.230,-0.000,-0.000,-130.997,-130.997,-0.000,-0.000,-5.683,-5.683,-0.000,-0.000,1188,1238,1462,1489,1005,996,706,1013,191
39.126578,1,1344,-3.615,-5.374,-1.539,4.938,59.125,4.875,-17.105,-17.105,-0.000,0.000,-128.997,-128.997,-0.000,0.000,-9.621,-9.621,-0.000,-0.000,1189,1242,1466,1481,1005,996,706,1013,191
39.136793,1,1344,-3.615,-5.374,-1.539,7.750,68.875,2.562,-22.730,-22.730,-0.000,-0.000,-148.497,-148.497,-0.000,-0.000,-6.152,-6.152,-0.000,0.000,1167,1225,1476,1509,1005,996,706,1013,191
39.146587,1,1344,-3.615,-5.374,-1.539,10.812,70.938,-0.938,-28.855,-28.855,-0.000,-0.000,-152.622,-152.622,-0.000,-0.000,-0.902,-0.902,-0.000,0.000,1162,1222,1469,1525,1005,996,706,1013,191
39.156590,1,1344,-3.615,-5.374,-1.539,10.062,70.438,-1.938,-27.355,-27.355,-0.000,0.000,-151.622,-151.622,-0.000,0.000,0.598,0.598,-0.000,0.000,1166,1220,1468,1524,1005,996,706,1013,191
39.166666,1,1344,-3.615,-5.374,-1.539,8.062,63.562,-1.562,-23.355,-23.355,-0.000,0.000,-137.872,-137.872,-0.000,0.000,0.035,0.035,-0.000,-0.000,1183,1230,1459,1506,1005,996,706,1013,191
39.176594,1,1050,-195.896,25.110,-37.445,5.062,54.250,-0.625,-401.918,-401.918,-0.000,-0.000,-58.280,-58.280,-0.000,0.000,-55.230,-55.230,-0.000,-0.000,1000,1448,1000,1454,21,1152,21,768,0
39.186686,1,1344,-3.615,-5.374,-1.539,3.375,51.625,-0.062,-13.980,-13.980,-0.000,0.000,-113.997,-113.997,-0.000,-0.000,-2.215,-2.215,-0.000,0.000,1214,1247,1447,1470,1005,996,706,1013,191
39.196478,1,1344,-3.615,-5.374,-1.539,-2.000,55.688,-11.750,-3.230,-3.230,-0.000,0.000,-122.122,-122.122,-0.000,-0.000,15.317,15.317,-0.000,0.000,1234,1210,1448,1485,1005,996,706,1013,191
39.206492,1,1344,-3.615,-5.374,-1.539,2.688,43.875,-2.312,-12.605,-12.605,-0.000,-0.000,-98.497,-98.497,-0.000,0.000,1.160,1.160,-0.000,-0.000,1234,1257,1429,1457,1005,996,706,1013,191
39.216489,1,1344,-3.615,-5.374,-1.539,-1.250,22.875,6.625,-4.730,-4.730,-0.000,0.000,-56.497,-56.497,-0.000,0.000,-12.246,-12.246,-0.000,-0.000,1271,1305,1408,1393,1005,996,706,1013,191
39.583851,1,1050,-195.896,25.110,-37.445,-1.500,-20.750,1.250,-388.793,-388.793,-0.000,-0.000,91.720,91.720,0.000,0.000,-58.043,-58.043,-0.000,-0.000,1000,1588,1000,1289,21,1152,21,768,0
39.598399,1,1344,-3.615,-5.374,-1.539,0.312,-19.812,-0.062,-7.855,-7.855,-0.000,0.000,28.878,28.878,0.000,-0.000,-2.215,-2.215,-0.000,0.000,1363,1383,1310,1321,1005,996,706,1013,191
39.618323,1,1344,-3.615,-5.374,-1.539,1.875,-10.312,0.938,-10.980,-10.980,-0.000,-0.000,9.878,9.878,0.000,-0.000,-3.715,-3.715,-0.000,-0.000,1340,1369,1327,1342,1005,996,706,1013,191
39.628471,1,1344,-3.615,-5.374,-1.539,2.500,-14.000,1.375,-12.230,-12.230,-0.000,-0.000,17.253,17.253,0.000,0.000,-4.371,-4.371,-0.000,-0.000,1345,1378,1319,1335,1005,996,706,1013,191
39.638776,1,1344,-3.615,-5.374,-1.539,-0.562,-14.375,1.125,-6.105,-6.105,-0.000,0.000,18.003,18.003,0.000,0.000,-3.996,-3.996,-0.000,0.000,1352,1372,1324,1329,1005,996,706,1013,191
39.648670,1,1344,-3.615,-5.374,-1.539,0.000,-17.000,0.625,-7.230,-7.230,-0.000,-0.000,23.253,23.253,0.000,0.000,-3.246,-3.246,-0.000,0.000,1357,1378,1317,1325,1005,996,706,1013,191
39.658422,1,1344,-3.615,-5.374,-1.539,1.875,-15.875,-0.375,-10.980,-10.980,-0.000,-0.000,21.003,21.003,0.000,-0.000,-1.746,-1.746,-0.000,0.000,1353,1378,1314,1333,1005,996,706,1013,191
39.668420,1,1344,-3.615,-5.374,-1.539,4.562,-14.000,-2.062,-16.355,-16.355,-0.000,-0.000,17.253,17.253,0.000,-0.000,0.785,0.785,-0.000,0.000,1346,1377,1310,1344,1005,996,706,1013,191
39.678436,1,1344,-3.615,-5.374,-1.539,4.438,-14.438,-2.688,-16.105,-16.105,-0.000,0.000,18.128,18.128,0.000,0.000,1.723,1.723,-0.000,0.000,1348,1377,1308,1344,1005,996,706,1013,191
39.688410,1,1344,-3.615,-5.374,-1.539,2.625,-15.312,0.062,-12.480,-12.480,-0.000,0.000,19.878,19.878,0.000,0.000,-2.402,-2.402,-0.000,-0.000,1349,1379,1314,1335,1005,996,706,1013,191
39.698429,1,1344,-3.615,-5.374,-1.539,1.875,-24.875,0.750,-10.980,-10.980,-0.000,0.000,39.003,39.003,0.000,0.000,-3.433,-3.433,-0.000,-0.000,1369,1398,1298,1313,1005,996,706,1013,191
39.710855,1,1344,-3.615,-5.374,-1.539,0.062,-31.438,0.125,-7.355,-7.355,-0.000,0.000,52.128,52.128,0.000,0.000,-2.496,-2.496,-0.000,0.000,1387,1406,1287,1297,1005,996,706,1013,191
39.718306,1,1344,-3.615,-5.374,-1.539,0.750,-30.375,0.375,-8.730,-8.730,-0.000,-0.000,50.003,50.003,0.000,-0.000,-2.871,-2.871,-0.000,-0.000,1383,1406,1289,1300,1005,996,706,1013,191
39.728274,1,1344,-3.615,-5.374,-1.539,3.250,-36.438,-0.938,-13.730,-13.730,-0.000,-0.000,62.128,62.128,0.000,0.000,-0.902,-0.902,-0.000,0.000,1392,1421,1269,1295,1005,996,706,1013,191
39.738280,1,1344,-3.615,-5.374,-1.539,7.250,-31.125,-4.188,-21.730,-21.730,-0.000,-0.000,51.503,51.503,0.000,-0.000,3.973,3.973,-0.000,0.000,1378,1414,1267,1319,1005,996,706,1013,191
39.748282,1,1344,-3.615,-5.374,-1.539,13.812,-16.375,-7.812,-34.855,-34.855,-0.000,-0.000,22.003,22.003,0.000,-0.000,9.410,9.410,-0.000,0.000,1341,1392,1278,1367,1005,996,706,1013,191
39.758255,1,1344,-3.615,-5.374,-1.539,19.938,-14.312,-10.312,-47.105,-47.105,-0.000,-0.000,17.878,17.878,0.000,-0.000,13.160,13.160,-0.000,0.000,1328,1396,1266,1387,1005,996,706,1013,191
39.768338,1,1344,-3.615,-5.374,-1.539,18.688,-20.438,-9.938,-44.605,-44.605,-0.000,0.000,30.128,30.128,0.000,0.000,12.598,12.598,-0.000,-0.000,1343,1407,1257,1371,1005,996,706,1013,191
39.778195,1,1344,-3.615,-5.374,-1.539,13.438,-30.812,-6.062,-34.105,-34.105,-0.000,0.000,50.878,50.878,0.000,0.000,6.785,6.785,-0.000,-0.000,1368,1423,1253,1334,1005,996,706,1013,191
39.788297,1,1344,-3.615,-5.374,-1.539,8.000,-57.438,-6.938,-23.230,-23.230,-0.000,0.000,104.128,104.128,0.000,0.000,8.098,8.098,-0.000,0.000,1433,1464,1209,1272,1005,996,706,1013,191
39.798239,1,1344,-3.224,-5.374,-1.539,5.312,-70.938,-2.438,-17.073,-17.073,-0.000,0.000,131.128,131.128,0.000,0.000,1.348,1.348,-0.000,-0.000,1460,1491,1195,1232,1007,996,706,1013,191
39.808699,1,1344,-3.615,-5.374,-1.539,5.625,-66.188,5.312,-18.480,-18.480,-0.000,-0.000,121.628,121.628,0.000,-0.000,-10.277,-10.277,-0.000,-0.000,1437,1495,1215,1231,1005,996,706,1013,191
39.818198,1,1343,-3.615,-5.374,-1.539,6.312,-73.000,2.188,-19.855,-19.855,-0.000,-0.000,135.253,135.253,0.000,0.000,-5.590,-5.590,-0.000,0.000,1453,1504,1194,1222,1005,996,704,1013,191
39.828195,1,1344,-3.615,-5.374,-1.539,6.562,-57.562,-3.312,-20.355,-20.355,-0.000,-0.000,104.378,104.378,0.000,-0.000,2.660,2.660,-0.000,0.000,1431,1466,1217,1263,1005,996,706,1013,191
39.838177,1,1344,-3.615,-5.374,-1.539,9.625,-38.500,-7.375,-26.480,-26.480,-0.000,-0.000,66.253,66.253,0.000,-0.000,8.754,8.754,-0.000,0.000,1393,1428,1243,1313,1005,996,706,1013,191
39.848119,1,1344,-3.615,-5.374,-1.539,10.312,-40.062,-4.375,-27.855,-27.855,-0.000,-0.000,69.378,69.378,0.000,0.000,4.254,4.254,-0.000,-0.000,1390,1437,1243,1307,1005,996,706,1013,191
39.858094,1,1344,-3.615,-5.374,-1.539,4.438,-37.188,-2.188,-16.105,-16.105,-0.000,0.000,63.628,63.628,0.000,-0.000,0.973,0.973,-0.000,-0.000,1393,1423,1264,1298,1005,996,706,1013,191
39.868103,1,1344,-3.615,-5.374,-1.539,2.750,-40.312,2.625,-12.730,-12.730,-0.000,0.000,69.878,69.878,0.000,0.000,-6.246,-6.246,-0.000,-0.000,1395,1433,1268,1281,1005,996,706,1013,191
39.878092,1,1344,-3.615,-5.374,-1.539,1.875,-24.688,1.375,-10.980,-10.980,-0.000,0.000,38.628,38.628,0.000,-0.000,-4.371,-4.371,-0.000,0.000,1368,1398,1299,1312,1005,996,706,1013,191
39.888055,1,1344,-3.615,-5.374,-1.539,0.750,-41.750,-3.812,-8.730,-8.730,-0.000,0.000,72.753,72.753,0.000,0.000,3.410,3.410,-0.000,0.000,1412,1422,1260,1284,1005,996,706,1013,191
39.898026,1,1344,-3.615,-5.374,-1.539,-0.500,-50.312,-4.375,-6.230,-6.230,-0.000,0.000,89.878,89.878,0.000,0.000,4.254,4.254,-0.000,0.000,1432,1436,1244,1265,1005,996,706,1013,191
39.908130,1,1344,-3.615,-5.374,-1.539,1.062,-64.500,1.688,-9.355,-9.355,-0.000,-0.000,118.253,118.253,0.000,0.000,-4.840,-4.840,-0.000,-0.000,1448,1477,1222,1231,1005,996,706,1013,191
39.918042,1,1344,-3.615,-5.374,-1.539,-0.500,-75.625,4.312,-6.230,-6.230,-0.000,0.000,140.503,140.503,0.000,0.000,-8.777,-8.777,-0.000,-0.000,1470,1500,1206,1201,1005,996,706,1013,191
39.928027,1,1344,-3.615,-5.374,-1.539,-3.562,-74.562,7.812,-0.105,-0.105,-0.000,0.000,138.378,138.378,0.000,-0.000,-14.027,-14.027,-0.000,-0.000,1469,1497,1220,1192,1005,996,706,1013,191
39.938012,1,1344,-3.615,-5.374,-1.539,-8.688,-67.500,11.750,10.145,10.145,-0.000,0.000,124.253,124.253,0.000,-0.000,-19.933,-19.933,-0.000,-0.000,1459,1478,1250,1190,1005,996,706,1013,191
39.948073,1,1344,-3.615,-5.374,-1.539,-5.688,-68.062,5.500,4.145,4.145,-0.000,-0.000,125.378,125.378,0.000,0.000,-10.558,-10.558,-0.000,0.000,1463,1476,1234,1204,1005,996,706,1013,191
39.957970,1,1344,-3.615,-5.374,-1.539,-8.250,-31.625,3.750,9.270,9.270,-0.000,0.000,52.503,52.503,0.000,-0.000,-7.933,-7.933,-0.000,0.000,1398,1396,1309,1275,1005,996,706,1013,191
39.967935,1,1344,-3.615,-5.374,-1.539,-7.062,-12.000,-0.500,6.895,6.895,-0.000,-0.000,13.253,13.253,0.000,-0.000,-1.558,-1.558,-0.000,0.000,1363,1352,1340,1323,1005,996,706,1013,191
39.977953,1,1344,-3.615,-5.374,-1.539,-5.500,-3.938,-1.125,3.770,3.770,-0.000,-0.000,-2.872,-2.872,0.000,-0.000,-0.621,-0.621,-0.000,0.000,1345,1338,1352,1343,1005,996,706,1013,191
39.987944,1,1050,-195.896,25.110,-37.445,-3.000,5.688,1.938,-385.793,-385.793,-0.000,-0.000,38.845,38.845,0.000,0.000,-59.074,-59.074,-0.000,-0.000,1000,1533,1000,1337,21,1152,25,768,0
39.997939,1,1344,-3.615,-5.374,-1.539,0.062,-1.188,2.625,-7.355,-7.355,-0.000,0.000,-8.372,-8.372,0.000,-0.000,-6.246,-6.246,-0.000,0.000,1322,1350,1352,1354,1005,996,706,1013,191
40.007903,1,1344,-3.615,-5.374,-1.539,-2.125,-12.938,3.875,-2.980,-2.980,-0.000,0.000,15.128,15.128,0.000,0.000,-8.121,-8.121,-0.000,-0.000,1348,1371,1334,1324,1005,996,706,1013,191
40.017903,1,1344,-3.615,-5.374,-1.539,-4.312,-21.938,5.875,1.395,1.395,-0.000,0.000,33.128,33.128,0.000,0.000,-11.121,-11.121,-0.000,-0.000,1368,1387,1324,1299,1005,996,706,1013,191
40.027899,1,1344,-3.615,-5.374,-1.539,-5.125,-25.062,5.125,3.020,3.020,-0.000,0.000,39.378,39.378,0.000,0.000,-9.996,-9.996,-0.000,0.000,1377,1391,1318,1292,1005,996,706,1013,191
40.037889,1,1344,-3.615,-5.374,-1.539,-2.500,-13.688,4.188,-2.230,-2.230,-0.000,-0.000,16.628,16.628,0.000,-0.000,-8.590,-8.590,-0.000,0.000,1350,1372,1334,1321,1005,996,706,1013,191
40.047959,1,1344,-3.615,-5.374,-1.539,-1.938,-8.312,3.500,-3.355,-3.355,-0.000,-0.000,5.878,5.878,0.000,-0.000,-7.558,-7.558,-0.000,0.000,1339,1361,1343,1334,1005,996,706,1013,191
40.057941,1,1344,-3.615,-5.374,-1.539,-3.875,-13.750,5.500,0.520,0.520,-0.000,0.000,16.753,16.753,0.000,0.000,-10.558,-10.558,-0.000,-0.000,1351,1371,1339,1317,1005,996,706,1013,191
40.067825,1,1344,-3.615,-5.374,-1.539,-7.875,-22.938,8.750,8.520,8.520,-0.000,0.000,35.128,35.128,0.000,0.000,-15.433,-15.433,-0.000,-0.000,1373,1386,1333,1285,1005,996,706,1013,191
40.077806,1,1344,-3.615,-5.374,-1.539,-12.812,-25.625,11.188,18.395,18.395,-0.000,0.000,40.503,40.503,0.000,0.000,-19.090,-19.090,-0.000,-0.000,1384,1386,1341,1266,1005,996,706,1013,191
40.087790,1,1050,-195.701,25.110,-37.445,-10.625,-6.750,7.750,-370.152,-370.152,-0.000,-0.000,63.720,63.720,0.000,0.000,-67.793,-67.793,-0.000,-0.000,1000,1551,1000,1288,22,1152,17,768,0
40.097793,1,1344,-3.615,-5.374,-1.539,-7.375,2.500,2.812,7.520,7.520,-0.000,0.000,-15.747,-15.747,0.000,-0.000,-6.527,-6.527,-0.000,0.000,1330,1328,1374,1346,1005,996,706,1013,191
40.107852,1,1344,-3.615,-5.374,-1.539,-12.812,1.938,4.625,18.395,18.395,-0.000,0.000,-14.622,-14.622,0.000,0.000,-9.246,-9.246,-0.000,-0.000,1339,1321,1387,1331,1005,996,706,1013,191
40.117752,1,1344,-3.615,-5.374,-1.539,-15.250,-5.000,9.188,23.270,23.270,-0.000,0.000,-0.747,-0.747,0.000,0.000,-16.090,-16.090,-0.000,-0.000,1351,1336,1385,1306,1005,996,706,1013,191
40.127740,1,1344,-3.615,-5.374,-1.539,-19.062,-17.500,14.438,30.895,30.895,-0.000,0.000,24.253,24.253,0.000,0.000,-23.965,-23.965,-0.000,-0.000,1376,1362,1375,1265,1005,996,706,1013,191
40.137694,1,1344,-3.615,-5.374,-1.539,-22.062,-25.438,19.188,36.895,36.895,-0.000,0.000,40.128,40.128,0.000,0.000,-31.090,-31.090,-0.000,-0.000,1390,1379,1372,1236,1005,996,706,1013,191
40.147677,1,1344,-3.615,-5.374,-1.539,-22.062,-15.312,18.375,36.895,36.895,-0.000,0.000,19.878,19.878,0.000,-0.000,-29.871,-29.871,-0.000,0.000,1371,1357,1391,1258,1005,996,706,1013,191
40.157678,1,1344,-3.615,-5.374,-1.539,-17.438,-13.375,15.688,27.645,27.645,-0.000,-0.000,16.003,16.003,0.000,-0.000,-25.840,-25.840,-0.000,0.000,1362,1359,1382,1275,1005,996,706,1013,191
40.167661,1,1344,-3.615,-5.374,-1.539,-18.938,-4.812,14.812,30.645,30.645,-0.000,0.000,-1.122,-1.122,0.000,-0.000,-24.527,-24.527,-0.000,0.000,1349,1337,1401,1290,1005,996,706,1013,191
40.177640,1,1344,-3.615,-5.374,-1.539,-21.312,4.312,13.812,35.395,35.395,-0.000,0.000,-19.372,-19.372,0.000,-0.000,-23.027,-23.027,-0.000,0.000,1337,1313,1422,1305,1005,996,706,1013,191
40.187660,1,1050,-195.896,25.110,-37.445,-22.938,9.812,12.562,-345.918,-345.918,-0.000,-0.000,30.595,30.595,0.000,0.000,-75.011,-75.011,-0.000,-0.000,1000,1501,1000,1290,21,1152,25,768,0
40.197661,1,1344,-3.615,-5.374,-1.539,-24.812,10.500,13.062,42.395,42.395,-0.000,0.000,-31.747,-31.747,0.000,-0.000,-21.902,-21.902,-0.000,0.000,1333,1292,1440,1312,1005,996,706,1013,191
40.207635,1,1344,-3.615,-5.374,-1.539,-27.562,11.438,16.562,47.895,47.895,-0.000,0.000,-33.622,-33.622,0.000,-0.000,-27.152,-27.152,-0.000,-0.000,1332,1290,1453,1303,1005,996,706,1013,191
40.217639,1,1344,-3.615,-5.374,-1.539,-32.938,1.375,16.062,58.645,58.645,-0.000,0.000,-13.497,-13.497,0.000,0.000,-26.402,-26.402,-0.000,0.000,1363,1299,1443,1273,1005,996,706,1013,191
40.227625,1,1344,-3.615,-5.374,-1.539,-33.250,-5.062,15.188,59.270,59.270,-0.000,0.000,-0.622,-0.622,0.000,0.000,-25.090,-25.090,-0.000,0.000,1378,1310,1429,1261,1005,996,706,1013,191
40.237606,1,1344,-3.615,-5.374,-1.539,-34.000,3.625,14.500,60.770,60.770,-0.000,0.000,-17.997,-17.997,0.000,-0.000,-24.058,-24.058,-0.000,0.000,1363,1290,1447,1278,1005,996,706,1013,191
40.247565,1,1344,-3.615,-5.374,-1.539,-31.750,5.125,11.438,56.270,56.270,-0.000,-0.000,-20.997,-20.997,0.000,-0.000,-19.465,-19.465,-0.000,0.000,1360,1287,1441,1290,1005,996,706,1013,191
40.257543,1,1344,-3.615,-5.374,-1.539,-35.250,2.062,6.438,63.270,63.270,-0.000,0.000,-14.872,-14.872,0.000,0.000,-11.965,-11.965,-0.000,0.000,1381,1278,1435,1284,1005,996,706,1013,191
40.267533,1,1344,-3.615,-5.374,-1.539,-40.625,-5.375,7.812,74.020,74.020,-0.000,0.000,0.003,0.003,0.000,0.000,-14.027,-14.027,-0.000,-0.000,1404,1284,1432,1256,1005,996,706,1013,191
40.277734,1,1344,-3.615,-5.374,-1.539,-49.688,-7.875,7.375,92.145,92.145,-0.000,0.000,5.003,5.003,0.000,0.000,-13.371,-13.371,-0.000,0.000,1428,1271,1445,1234,1005,996,706,1013,191
40.287955,1,1344,-3.615,-5.374,-1.539,-53.125,-24.562,9.188,99.020,99.020,-0.000,0.000,38.378,38.378,0.000,0.000,-16.090,-16.090,-0.000,-0.000,1466,1300,1421,1191,1005,996,706,1013,191
40.297545,1,1344,-3.615,-5.374,-1.539,-58.750,-27.188,12.750,110.270,110.270,-0.000,0.000,43.628,43.628,0.000,0.000,-21.433,-21.433,-0.000,-0.000,1477,1299,1432,1169,1005,996,706,1013,191
40.307652,1,1344,-3.615,-5.374,-1.539,-59.250,-32.938,17.375,111.270,111.270,-0.000,0.000,55.128,55.128,0.000,0.000,-28.371,-28.371,-0.000,-0.000,1482,1317,1429,1150,1005,996,706,1013,191
40.317564,1,1344,-3.615,-5.374,-1.539,-51.688,-39.812,20.312,96.145,96.145,-0.000,-0.000,68.878,68.878,0.000,0.000,-32.777,-32.777,-0.000,-0.000,1477,1350,1404,1147,1005,996,706,1013,191
40.327558,1,1344,-3.615,-5.374,-1.539,-46.062,-30.188,23.000,84.895,84.895,-0.000,-0.000,49.628,49.628,0.000,-0.000,-36.808,-36.808,-0.000,-0.000,1442,1346,1416,1173,1005,996,706,1013,191
40.337950,1,1344,-3.615,-5.374,-1.539,-39.188,-20.750,17.750,71.145,71.145,-0.000,-0.000,30.753,30.753,0.000,-0.000,-28.933,-28.933,-0.000,0.000,1417,1333,1414,1214,1005,996,706,1013,191
40.348086,1,1344,-3.615,-5.374,-1.539,-37.125,-9.188,14.750,67.020,67.020,-0.000,-0.000,7.628,7.628,0.000,-0.000,-24.433,-24.433,-0.000,0.000,1395,1309,1428,1245,1005,996,706,1013,191
40.357462,1,1344,-3.615,-5.374,-1.539,-32.062,-10.375,15.000,56.895,56.895,-0.000,-0.000,10.003,10.003,0.000,0.000,-24.808,-24.808,-0.000,-0.000,1386,1322,1416,1253,1005,996,706,1013,191
40.367457,1,1344,-3.615,-5.374,-1.539,-32.188,-20.125,16.500,57.145,57.145,-0.000,0.000,29.503,29.503,0.000,0.000,-27.058,-27.058,-0.000,-0.000,1404,1344,1399,1231,1005,996,706,1013,191
40.377438,1,1344,-3.615,-5.374,-1.539,-29.312,-5.375,17.438,51.395,51.395,-0.000,-0.000,0.003,0.003,0.000,-0.000,-28.465,-28.465,-0.000,-0.000,1367,1321,1424,1265,1005,996,706,1013,191
40.387472,1,1344,-3.615,-5.374,-1.539,-27.312,21.750,11.812,47.395,47.395,-0.000,-0.000,-54.247,-54.247,0.000,-0.000,-20.027,-20.027,-0.000,0.000,1318,1263,1466,1331,1005,996,706,1013,191
40.397416,1,1344,-3.615,-5.374,-1.539,-19.625,30.125,6.562,32.020,32.020,-0.000,-0.000,-70.997,-70.997,0.000,-0.000,-12.152,-12.152,-0.000,0.000,1293,1254,1460,1371,1005,996,706,1013,191
40.407425,1,1344,-3.615,-5.374,-1.539,-15.750,50.312,10.125,24.270,24.270,-0.000,-0.000,-111.372,-111.372,0.000,-0.000,-17.496,-17.496,-0.000,-0.000,1240,1226,1498,1414,1005,996,706,1013,191
40.417568,1,1344,-3.615,-5.374,-1.539,-17.875,52.750,11.062,28.520,28.520,-0.000,0.000,-116.247,-116.247,0.000,-0.000,-18.902,-18.902,-0.000,-0.000,1238,1219,1508,1413,1005,996,706,1013,191
40.427353,1,1344,-3.615,-5.374,-1.539,-17.312,42.375,10.875,27.395,27.395,-0.000,-0.000,-95.497,-95.497,0.000,0.000,-18.621,-18.621,-0.000,0.000,1258,1240,1486,1394,1005,996,706,1013,191
40.437398,1,1344,-3.615,-5.374,-1.539,-19.188,47.500,11.562,31.145,31.145,-0.000,0.000,-105.747,-105.747,0.000,-0.000,-19.652,-19.652,-0.000,-0.000,1250,1227,1501,1399,1005,996,706,1013,191
40.447495,1,1344,-3.615,-5.374,-1.539,-22.938,53.625,10.375,38.645,38.645,0.000,0.000,-117.997,-117.997,0.000,-0.000,-17.871,-17.871,-0.000,0.000,1247,1206,1519,1406,1005,996,706,1013,191
40.457714,1,1344,-3.615,-5.374,-1.539,-19.312,50.812,14.562,31.395,31.395,0.000,-0.000,-112.372,-112.372,0.000,0.000,-24.152,-24.152,-0.000,-0.000,1239,1225,1512,1401,1005,996,706,1013,191
40.467359,1,1344,-3.615,-5.374,-1.539,-24.938,42.812,15.438,42.645,42.645,0.000,0.000,-96.372,-96.372,0.000,0.000,-25.465,-25.465,-0.000,-0.000,1265,1231,1509,1373,1005,996,706,1013,191
40.477354,1,1344,-3.615,-5.374,-1.539,-23.125,23.875,14.688,39.020,39.020,0.000,-0.000,-58.497,-58.497,0.000,0.000,-24.340,-24.340,-0.000,0.000,1301,1271,1466,1340,1005,996,706,1013,191
40.487314,1,1344,-3.810,-5.374,-1.539,-22.000,35.625,15.375,36.379,36.379,0.000,-0.000,-81.997,-81.997,0.000,-0.000,-25.371,-25.371,-0.000,-0.000,1273,1251,1488,1365,1004,996,706,1013,191
40.497298,1,1344,-3.615,-5.374,-1.539,-24.938,38.938,14.562,42.645,42.645,0.000,0.000,-88.622,-88.622,0.000,-0.000,-24.152,-24.152,-0.000,0.000,1274,1237,1500,1366,1005,996,706,1013,191
40.507412,1,1344,-3.810,-5.374,-1.539,-29.875,22.875,12.562,52.129,52.129,0.000,0.000,-56.497,-56.497,0.000,0.000,-21.152,-21.152,-0.000,0.000,1319,1257,1474,1328,1004,996,706,1013,191
40.517316,1,1344,-3.615,-5.374,-1.539,-24.000,4.125,14.438,40.770,40.770,0.000,-0.000,-18.997,-18.997,0.000,0.000,-23.965,-23.965,-0.000,-0.000,1342,1309,1428,1299,1005,996,706,1013,191
40.527321,1,1344,-3.615,-5.374,-1.539,-22.812,25.062,14.688,38.395,38.395,0.000,-0.000,-60.872,-60.872,0.000,-0.000,-24.340,-24.340,-0.000,-0.000,1298,1269,1468,1343,1005,996,706,1013,191
40.537256,1,1344,-3.615,-5.374,-1.539,-16.812,44.812,12.062,26.395,26.395,0.000,-0.000,-100.372,-100.372,0.000,-0.000,-20.402,-20.402,-0.000,0.000,1250,1238,1492,1398,1005,996,706,1013,191
40.547375,1,1344,-3.615,-5.374,-1.539,-13.250,50.562,10.062,19.270,19.270,0.000,-0.000,-111.872,-111.872,0.000,-0.000,-17.402,-17.402,-0.000,0.000,1234,1231,1493,1420,1005,996,706,1013,191
40.559614,1,1344,-3.615,-5.374,-1.539,-12.500,58.000,10.812,17.770,17.770,0.000,-0.000,-126.747,-126.747,0.000,-0.000,-18.527,-18.527,-0.000,-0.000,1217,1218,1507,1435,1005,996,706,1013,191
40.567298,1,1344,-3.615,-5.374,-1.539,-12.812,65.625,13.938,18.395,18.395,0.000,0.000,-141.997,-141.997,0.000,-0.000,-23.215,-23.215,-0.000,-0.000,1198,1207,1528,1445,1005,996,706,1013,191
40.577145,1,1344,-3.615,-5.374,-1.539,-18.250,96.688,11.812,29.270,29.270,0.000,0.000,-204.122,-204.122,0.000,-0.000,-20.027,-20.027,-0.000,0.000,1150,1131,1598,1499,1005,996,706,1013,191
40.587192,1,1344,-3.615,-5.374,-1.539,-17.250,142.062,6.750,27.270,27.270,0.000,-0.000,-294.872,-294.872,0.000,-0.000,-12.433,-12.433,-0.000,0.000,1064,1035,1679,1600,1005,996,706,1013,191
40.597143,1,1344,-3.615,-5.374,-1.539,-7.875,146.312,-0.062,8.520,8.520,0.000,-0.000,-303.372,-303.372,0.000,-0.000,-2.215,-2.215,-0.000,0.000,1047,1035,1659,1637,1005,996,706,1013,191
40.607345,1,1344,-3.615,-5.374,-1.539,3.875,123.250,-2.688,-14.980,-14.980,0.000,-0.000,-257.247,-257.247,0.000,0.000,1.723,1.723,-0.000,0.000,1074,1100,1585,1618,1005,996,706,1013,191
